name,O,OH,U_param,spin,oxidation_states_A,oxidation_states_B,electronegativity_A,electronegativity_B,Tolerance_factor,Octahedral_factor,ionic_ration_AO,ionic_ration_BO,Diff_A_O,Diff_B_O,Z_1,atomic_radius_1,mendeleev_no_1,common_oxidation_states_1,X_1,thermal_conductivity_1,average_ionic_radius_1,atomic_orbitals_1,s_filling,s_center,s_sigma_c,s_skewness,s_kurtosis,dz2_filling,dz2_center,dz2_sigma_c,dz2_skewness,dz2_kurtosis,dzx_filling,dzx_center,dzx_sigma_c,dzx_skewness,dzx_kurtosis,dzy_filling,dzy_center,dzy_sigma_c,dzy_skewness,dzy_kurtosis,dx2_y2_filling,dx2_y2_center,dx2_y2_sigma_c,dx2_y2_skewness,dx2_y2_kurtosis,dxy_filling,dxy_center,dxy_sigma_c,dxy_skewness,dxy_kurtosis,pz_filling,pz_center,pz_sigma_c,pz_skewness,pz_kurtosis,px_filling,px_center,px_sigma_c,px_skewness,px_kurtosis,py_filling,py_center,py_sigma_c,py_skewness,py_kurtosis,eg_ratio
Bi2Tl2O6,2.30224301,-8.202616305,0,1,6,1,2.02,1.62,0.62596338,1.057539683,0.821428571,1.057539683,-1.42,-1.82,37.6,1.06,93.6,-0.4,2.792,10.815948,1.2295,-0.665047,0.995539305,-10.58548127,2.102929187,3.344347155,16.7737947,0.853831629,-3.216726795,5.270162986,-1.825908496,4.747044181,0.923518464,-2.156149626,1.586123726,-0.709219302,11.57722545,0.926374117,-2.169794227,1.543477327,-0.798851859,12.74148516,0.922924972,-3.343411444,5.096942242,-1.947677799,5.169087669,0.903517835,-2.136466419,1.653033676,-0.489806159,10.23321929,0.832936602,-1.353988499,1.631385463,0.326634285,5.493246347,0.944226986,-2.532213264,2.191580833,-1.044852491,5.742416187,0.834157603,-1.357014228,1.614862007,0.277848457,5.577531183,0.73935672
Sc2Pb2O6,2.96611601,,0,1,6,2,1.36,2.33,0.636618697,0.890873016,0.702380952,0.890873016,-2.08,-1.11,25.4,1.04,80.8,-0.2,2.802,10.215948,1.1575,-0.6255502,0.145205417,1.838860628,3.115488301,-2.476941099,11.19454215,0.988899153,-15.86477871,4.181159312,2.35989862,8.969013646,0.999296355,-16.48417024,1.996353506,5.927447438,38.49465281,0.999342836,-16.48299525,2.000252497,5.913696162,38.27517317,0.994127081,-15.93371583,4.011813782,2.285185577,8.619277677,0.999122012,-16.48369047,2.000687034,5.947737632,38.8759731,0.887286224,-3.007715809,2.149061035,0.787991612,9.628619223,0.863173842,-4.248045289,3.867419508,-0.770289082,4.617182411,0.896653374,-3.078697238,2.035040287,0.598060895,10.60762575,0.408787151
Sc2Tl2O6,3.06548001,,0,1,6,1,1.36,1.62,0.585050741,1.057539683,0.702380952,1.057539683,-2.08,-1.82,25.2,1.06,80,-0.4,2.66,12.415948,1.1995,-0.6111168,0.89644742,-2.896386786,2.220741809,-3.987944028,29.34055083,0.82589227,-3.270600659,5.335285709,-1.781702276,4.584745101,0.959753819,-2.336446592,0.931226494,1.091294168,5.69034453,0.958786531,-2.31127869,0.928512573,1.059798574,5.446643261,0.908136916,-3.396107507,5.152545892,-1.909764072,5.021486915,0.957598793,-2.372392448,0.926133409,1.218730773,6.381995899,0.945057646,-1.91115822,1.020145958,0.098457396,7.535374294,0.95766237,-2.681056462,2.210100554,-1.183274538,6.12231603,0.943662525,-1.907476714,1.027550488,0.15150323,7.41631094,0.72808704
Nd2Ge2O6,1.61229701,,0,1,6,-4,1.14,2.01,0.883535148,0.611111111,1.013095238,0.611111111,-2.3,-1.43,23.2,0.98,83.4,-1.4,2.694,15.415948,1.1653,-0.633281,0.999646957,-36.9966272,5.139189181,5.628603316,33.52152751,0.999305538,-25.29602326,4.720609177,3.659386306,15.38398089,0.999631258,-26.01575377,2.900754845,6.564318305,46.72908001,0.999623657,-26.01576561,2.900371357,6.562853864,46.70671271,0.999171253,-25.27567697,4.755259101,3.617104843,15.04146657,0.999599252,-26.01701263,2.896714794,6.576957246,46.93205179,0.992941155,-5.279427966,1.603733975,-2.790835393,34.91917911,0.977272883,-6.994376223,3.285499951,-0.727630608,7.418841591,0.99340443,-5.276346731,1.612133412,-2.744051561,34.13982175,0.410775238
LaNdGe2O6,1.65301701,,0,1,6,-4,1.12,2.01,0.865334986,0.611111111,0.971626984,0.611111111,-2.32,-1.43,22.9,0.99,83.7,-1.4,2.69,15.015948,1.15485,-0.6339247,0.999478768,-35.30011348,4.798804617,5.683052666,34.3472075,0.99605884,-25.16912191,4.842606473,3.723090635,15.97496597,0.999371018,-25.94392105,2.826180482,6.743588865,49.59846984,0.9993743,-25.94437936,2.823675475,6.743579765,49.59578377,0.998061667,-25.21356251,4.707835725,3.728238743,15.96733613,0.999261245,-25.94190054,2.837131452,6.744811042,49.6511127,0.99058932,-5.329655362,1.618774402,-2.500656019,32.57368362,0.962253056,-6.748364085,3.384397178,-0.488297347,6.549855627,0.990410182,-5.320589585,1.636451857,-2.383846943,31.27686395,0.41014691
CaEuGe2O6,1.50265001,,0,1,4,-4,1.1,2.01,0.84617692,0.611111111,0.92797619,0.611111111,-2.34,-1.43,19.5,0.975,80.8,-1.6,2.686,33.415948,1.14385,-0.6352055,0.973370365,-39.10545513,9.221244299,3.975365435,17.34539312,0.988277484,-24.64324532,5.89148304,3.170245505,12.06158381,0.996721537,-25.70436633,3.601617319,5.82138462,37.74478884,0.996606368,-25.70084454,3.615279377,5.812904121,37.63734401,0.994047812,-24.79152294,5.532723342,3.219546656,12.36465208,0.996189323,-25.69433792,3.64126319,5.797674842,37.42684272,0.962341431,-4.297443374,2.224053651,0.40765632,16.24419676,0.89020889,-6.026366469,4.105973063,-0.079364305,5.509830255,0.956703783,-4.250870398,2.289441099,0.494773351,14.88196683,0.412759593
LaEuGe2O6,1.63890701,,0,1,5,-4,1.15,2.01,0.851750176,0.611111111,0.940674603,0.611111111,-2.29,-1.43,23.2,0.99,82.5,-1.5,2.696,14.715948,1.14705,-0.6342877,0.999538183,-36.72595598,5.487078079,5.262720198,29.65269376,0.997158977,-25.19996865,4.845709021,3.673959226,15.60978924,0.999499006,-25.9658876,2.88449541,6.580569526,47.50795217,0.999494061,-25.96598811,2.883663431,6.579249819,47.48737159,0.998252935,-25.21790092,4.780125722,3.657111943,15.43856954,0.999419291,-25.9652217,2.888974203,6.586818535,47.62763693,0.992976763,-5.196568985,1.615040224,-2.608443182,32.38137219,0.966144844,-6.741792646,3.376233879,-0.554997171,6.762897418,0.993010136,-5.189542321,1.629138065,-2.517234869,31.31683055,0.410495239
LaBiSn2O6,2.12579101,,0,1,6,-4,1.56,1.96,0.799639654,0.658730159,0.875793651,0.658730159,-1.88,-1.48,28.8,1.005,89.2,-1.4,2.768,15.515948,1.1427,-1.4879204,0.998091908,-22.27881497,3.511902548,3.768527966,23.28595015,0.999145905,-21.37110734,4.549507339,3.041330435,11.40293271,0.999417994,-22.09277783,2.674134299,6.01945372,39.66804536,0.999353707,-22.09021666,2.683862636,6.007581138,39.5128496,0.999263093,-21.3632158,4.549128182,3.007785207,11.1494033,0.999330738,-22.09535864,2.665466762,6.038969018,39.95774543,0.955575383,-4.290038796,1.765861511,-0.755470989,18.7260553,0.96823404,-6.108736437,3.073827003,-1.400305146,10.09480269,0.957386747,-4.304018211,1.750422796,-0.799420769,19.28932457,0.412623029
LaTlGe2O6,2.44264301,0.030036695,0,1,4,-4,1.36,2.01,0.875088183,0.611111111,0.993849206,0.611111111,-2.08,-1.43,25,0.995,88.5,-1.6,2.738,17.915948,1.16045,-0.6498471,0.917594546,-17.5689993,4.090676136,2.075372495,18.95289952,0.990283263,-24.06736083,5.590526539,3.382875987,13.37351643,0.998692154,-25.07724156,3.196177705,6.370917967,43.74579829,0.998609995,-25.07274388,3.215757909,6.358906053,43.61705686,0.995365316,-24.19471669,5.264652905,3.4338288,13.67166255,0.998289138,-25.07115258,3.224457264,6.36157969,43.68148776,0.972117993,-3.27681187,1.850488416,-1.560566208,19.68361688,0.888468956,-5.113143494,3.734112523,-0.319382555,6.13026654,0.970982148,-3.264402766,1.859308719,-1.54565187,19.23041407,0.411659275
LaBiGe2O6,1.45794101,,0,1,6,-4,1.56,2.01,0.823274324,0.611111111,0.875793651,0.611111111,-1.88,-1.43,25.2,0.965,89.4,-1.4,2.778,14.115948,1.1307,-0.663958,0.997298838,-22.20333588,3.804436074,3.292529972,19.9396828,0.995988379,-25.1638569,4.873827623,3.735263508,15.9873195,0.999321512,-25.94646173,2.840951344,6.876942714,51.09362992,0.999260246,-25.9457753,2.843966846,6.874068273,51.06089209,0.99788981,-25.19893825,4.763116915,3.733029972,15.91823018,0.99926352,-25.94816793,2.834886092,6.894205375,51.38105658,0.966700074,-4.77883149,1.893444465,-0.949833483,16.66998477,0.960652231,-6.523536103,3.320203096,-0.578592153,6.938984408,0.968658858,-4.785529125,1.88178071,-0.996581816,16.95777948,0.410283443
LaScGe2O6,1.47712401,,0,1,6,-4,1.23,2.01,0.797149689,0.611111111,0.816269841,0.611111111,-2.21,-1.43,19,0.965,82.6,-1.4,2.712,14.915948,1.1157,-0.6369929,0.932198054,-19.85962182,4.568834174,2.13816829,19.52992554,0.996699842,-25.32986699,5.067467581,3.467989544,13.97415966,0.999081275,-26.16516495,3.042488818,6.378092842,43.90850645,0.999073255,-26.16515031,3.042180026,6.376719188,43.88878175,0.997630629,-25.33948987,5.024176072,3.445951131,13.77700584,0.998949539,-26.16251395,3.055464037,6.376801297,43.92832337,0.971822835,-5.311228576,1.875903464,-0.88218338,19.60328606,0.957160431,-7.090342968,3.530292273,-0.503571222,6.747378118,0.969575541,-5.286732002,1.911219007,-0.758755625,18.46758499,0.411786352
La2Ge2O6,1.50128001,,0,1,6,-4,1.1,2.01,0.847134824,0.611111111,0.93015873,0.611111111,-2.34,-1.43,22.6,1,84,-1.4,2.686,14.615948,1.1444,-0.6345684,0.99924113,-33.61672575,4.497237124,5.733613335,35.00449354,0.9964695,-25.13788231,4.704760068,3.857228585,17.0046899,0.999179158,-25.87123762,2.748078683,6.998817554,53.1347816,0.999168434,-25.87150549,2.746463524,6.998948537,53.13792328,0.998365759,-25.18460948,4.561636695,3.869852098,17.06014151,0.999057468,-25.86757027,2.766697045,6.990238445,53.03812712,0.99085114,-5.394028866,1.578434154,-2.64435,34.38893186,0.969193756,-6.704496755,3.30237716,-0.496732223,6.56653511,0.990994402,-5.38536506,1.595154686,-2.533120603,33.00420592,0.409672484
Pr2Tl2O6,4.06038401,,0,1,6,1,1.13,1.62,0.632782153,1.057539683,0.841269841,1.057539683,-2.31,-1.82,32.8,1.11,82.4,-0.4,2.614,11.815948,1.2345,-0.6047142,0.994139356,-35.32432514,5.722659171,5.653063193,33.65810515,0.773724905,-3.137795578,5.348757676,-1.751569846,4.676346157,0.975550618,-2.358011128,1.293924781,-3.313113904,61.71741506,0.979673806,-2.358163793,1.242144628,-4.007217958,70.88300808,0.843276873,-3.225293623,5.1810432,-1.854463249,5.094043858,0.953152393,-2.279947878,1.495054106,-1.344562292,38.23167623,0.975956999,-2.02452905,1.08813354,-1.146638769,26.70243301,0.861223023,-2.336211964,2.535901034,-0.526907225,4.677562549,0.961576087,-1.964071745,1.214996051,-0.10304961,20.53467877,0.707146552
CePrGa2O6,2.61433001,-2.718303305,0,1,6,3,1.125,1.81,0.815623168,0.603174603,0.849206349,0.603174603,-2.315,-1.63,22.7,0.99,83.1,0,2.651,8.215948,1.122,-0.6142649,0.999880123,-34.7403804,5.163598629,5.383550937,30.72836983,0.998205353,-6.975088861,5.945010704,-1.254935278,2.903689707,0.988051305,-4.797232841,1.971526971,-4.325917573,40.33924765,0.986635261,-4.790826557,1.965841029,-4.345043864,40.87284297,0.998776498,-7.028516157,5.855672156,-1.308649122,3.023783043,0.987748742,-4.827292908,1.960316982,-4.411131623,41.31846336,0.998238973,-4.072404867,1.504404715,-3.515985469,38.53164866,0.996652872,-5.246898587,2.340428527,-0.847422501,5.288442304,0.99796746,-4.066125127,1.519538063,-3.372456874,37.12870072,0.732558551
KPrTl2O6,2.96241101,-6.830552305,0,1,4,1,0.975,1.62,0.695514867,1.057539683,1.023809524,1.057539683,-2.465,-1.82,28.8,1.145,80.3,-0.6,2.583,20.515948,1.2805,-0.6011492,0.997576728,-31.16428758,3.952524646,8.067662228,76.69235916,0.636251353,-2.535202501,5.267409726,-1.760872596,4.701081764,0.9142317,-1.265520963,1.173354355,-3.097936682,57.15074518,0.902307657,-1.200710178,1.252251615,-2.054880549,46.15498499,0.725151146,-2.620405149,5.102682185,-1.86689503,5.119836501,0.919716467,-1.283554567,1.200111579,-2.704402065,53.43048615,0.830693498,-0.951119755,1.013897589,-1.304930256,22.87897324,0.772753405,-1.701426423,2.481218861,-0.466200824,4.68479024,0.825212239,-0.945697651,1.028716618,-1.137001121,22.01448061,0.679143023
LaScIn2O6,3.07440601,,0,1,6,3,1.23,1.78,0.735551759,0.746031746,0.816269841,0.746031746,-2.21,-1.66,22.4,1.025,81.6,0,2.666,19.315948,1.1497,-1.3642161,0.888287415,-17.10163744,3.969540887,2.11105573,23.73931161,0.881411189,-4.309486343,5.873309045,-1.395059758,3.237071286,0.960727012,-2.540735491,1.507424227,-2.760055536,41.00001953,0.961530256,-2.529749137,1.493408312,-2.872098227,42.34293834,0.925597885,-4.394476141,5.760335659,-1.462644429,3.399977285,0.95924013,-2.575406651,1.496438851,-2.825391767,42.36903791,0.925197689,-1.900124185,1.380266867,-0.566399075,15.31359473,0.956180817,-2.783101069,2.058848828,-0.944065676,6.19282249,0.921805261,-1.891891286,1.393032913,-0.510355341,14.88862536,0.728752193
KLaTl2O6,4.84805701,0.750327695,0,1,4,1,0.96,1.62,0.710788919,1.057539683,1.068253968,1.057539683,-2.48,-1.82,28.6,1.155,80.5,-0.6,2.58,20.515948,1.2917,-0.601926,0.998190287,-29.53150537,3.519492741,8.324859385,79.77258457,0.582983416,-2.359196181,5.283354651,-1.740196216,4.73373936,0.898974598,-1.190410347,1.191771252,-3.631346026,59.90775099,0.888667132,-1.143018999,1.238508282,-2.893136345,52.76694709,0.677180999,-2.428257215,5.126456732,-1.831875249,5.142234175,0.903742203,-1.189458887,1.255879569,-2.713381013,50.73579569,0.805351742,-0.889235751,0.992227606,-1.543272258,28.11291751,0.738907343,-1.569726537,2.555689291,-0.36273397,4.505132386,0.799825567,-0.879917154,1.016290531,-1.242505475,26.39687652,0.668846984
LaCaTl2O6,3.83873501,-5.004983305,0,1,5,1,1.05,1.62,0.658966242,1.057539683,0.917460317,1.057539683,-2.39,-1.82,28.7,1.115,81.1,-0.5,2.598,30.515948,1.2537,-0.6071856,0.99715802,-36.00112435,5.04123492,6.545441479,45.32640501,0.661948297,-2.670708059,5.326460236,-1.730862549,4.613088326,0.949528181,-1.639927882,1.262405827,-2.772239114,52.3439001,0.953009535,-1.621873305,1.245626824,-2.939705653,54.63115618,0.741241976,-2.737530344,5.162226818,-1.830325413,5.037615806,0.94825069,-1.65631607,1.299636174,-2.30967529,48.03815399,0.90217963,-1.310006654,1.095347747,-1.101336613,21.32169983,0.783280885,-1.847773581,2.601921575,-0.465977108,4.591925625,0.892471239,-1.298089819,1.123090245,-0.837116256,20.10198636,0.679337096
LaPrTl2O6,3.88167201,,0,1,6,1,1.115,1.62,0.648056205,1.057539683,0.885714286,1.057539683,-2.325,-1.82,32.6,1.12,82.6,-0.4,2.611,11.815948,1.2457,-0.605491,0.9995315,-34.17320547,4.746399994,6.305113504,41.63747905,0.83286894,-3.37398072,5.327568106,-1.768858825,4.594213567,0.992314847,-2.49445035,1.179299706,-6.00148585,90.91808346,0.991581147,-2.47101622,1.171805226,-6.073209347,92.86949401,0.900741312,-3.483872932,5.146713885,-1.89299337,5.027488449,0.991904889,-2.533590768,1.174564596,-6.110510891,93.03231431,0.990761595,-2.124756961,1.012977805,-2.108236272,35.80642002,0.943242235,-2.730958868,2.255319064,-1.056721895,5.580752107,0.989078086,-2.122939606,1.022806268,-1.98448989,34.63383655,0.714330796
LaPrGa2O6,3.43917601,-1.765509305,0,1,6,3,1.115,1.81,0.8317256,0.603174603,0.885714286,0.603174603,-2.325,-1.63,22.6,1,83.2,0,2.649,8.415948,1.1312,-0.6140908,0.999749637,-33.54426247,5.047027641,5.347302683,30.43315059,0.998653938,-6.627028857,5.936928946,-1.257502743,2.910495571,0.98747089,-4.445416385,1.999129742,-4.249726239,37.96973471,0.987327246,-4.449050844,1.981684365,-4.374953173,39.27222796,0.99882989,-6.675501361,5.849487758,-1.310232957,3.031531326,0.985275725,-4.463516,2.008694079,-4.135291073,37.5874667,0.990073687,-3.661303673,1.576185882,-2.955870038,32.73869729,0.997401179,-4.902722942,2.329226205,-0.859859653,5.282339477,0.989872688,-3.656130287,1.589912307,-2.846036269,31.71300225,0.732391576
LaNdGa2O6,3.75312401,-1.289637305,0,1,6,3,1.12,1.81,0.869618822,0.603174603,0.971626984,0.603174603,-2.32,-1.63,22.7,1,83.1,0,2.65,8.815948,1.15285,-0.6142239,0.999714833,-33.7669694,5.29361966,5.224588038,29.09655095,0.998637784,-6.17222268,5.943756446,-1.254247138,2.905028256,0.989023804,-4.005511099,1.966254902,-4.415066246,39.9952511,0.988395335,-4.00564694,1.953452593,-4.500275008,41.06882986,0.998848902,-6.221113137,5.855999988,-1.307074911,3.026033452,0.987549454,-4.028381269,1.969518456,-4.353063009,40.02140026,0.989462748,-3.209072016,1.573271507,-2.95599217,32.51881092,0.997015122,-4.444992268,2.341900992,-0.849085138,5.268960049,0.989184566,-3.203351535,1.587837131,-2.838668624,31.45454082,0.732801925
CaNdGa2O6,4.28339401,-2.243637305,0,1,5,3,1.07,1.81,0.864017977,0.603174603,0.958928571,0.603174603,-2.37,-1.63,19,0.985,81.4,-0.1,2.64,27.515948,1.14965,-0.6151417,0.998364119,-36.76384438,5.84367499,5.645306841,34.45615969,0.887848538,-4.682121193,5.97380108,-1.237677383,2.880788648,0.95729777,-2.384861532,1.832546914,-2.800732421,41.47031279,0.957569458,-2.341546933,1.898053017,-2.253490996,37.27853089,0.902883025,-4.73136524,5.886879328,-1.289189032,3.000256097,0.94776659,-2.312713745,2.010712596,-1.483975293,31.53288453,0.876178349,-1.63385235,1.552564503,-1.911383455,25.46504151,0.913438663,-2.886961971,2.450848557,-0.515186665,5.423037758,0.863313645,-1.60939732,1.602364801,-1.525143939,23.45181982,0.717548279
La2Tl2O6,2.95964301,,0,1,6,1,1.1,1.62,0.663330257,1.057539683,0.93015873,1.057539683,-2.34,-1.82,32.4,1.13,82.8,-0.4,2.608,11.815948,1.2569,-0.6062678,0.996148652,-32.80591977,4.942293613,5.947486,37.24373896,0.80500735,-3.317341011,5.333080913,-1.767081772,4.683333911,0.961139271,-2.470792641,1.419518531,-2.892584258,49.31753289,0.96673663,-2.480943132,1.357040305,-3.574205521,57.55779279,0.870965842,-3.409701145,5.162424079,-1.875451309,5.107131406,0.932254622,-2.358863164,1.643935853,-1.176676709,30.12248788,0.977948034,-2.183862249,1.105975517,-1.173747714,29.51677748,0.878640821,-2.498165346,2.494078737,-0.583774286,4.737467916,0.96256945,-2.114554074,1.245586375,-0.091533521,21.60265102,0.713178058
AgNdGa2O6,4.11940501,,0,1,4,3,1.535,1.81,0.854683234,0.603174603,0.93776455,0.603174603,-1.905,-1.63,21.7,0.965,86.9,-0.2,2.733,50.515948,1.144316667,-0.9233096,0.996282514,-19.49357144,4.322763587,0.447602316,25.43252718,0.935956753,-4.792859308,5.926515686,-1.262720472,2.899907876,0.954540282,-2.493732615,1.622113042,-3.485884768,43.05986971,0.957290305,-2.488569865,1.617002319,-3.537275025,43.48843665,0.946051197,-4.839024264,5.840286283,-1.316546027,3.018495177,0.961156148,-2.535299351,1.584523074,-3.791185349,47.2910825,0.850278495,-1.595612006,1.557477336,-1.611156096,17.79533681,0.959083626,-3.038982656,2.234879938,-0.907887306,5.399460254,0.842949168,-1.592033654,1.563925834,-1.572923592,17.55612661,0.732951855
CaPrTl2O6,3.72310301,,0,1,5,1,1.065,1.62,0.64369219,1.057539683,0.873015873,1.057539683,-2.375,-1.82,28.9,1.105,80.9,-0.5,2.601,30.515948,1.2425,-0.6064088,0.996736809,-37.65407849,5.414482121,6.42760368,43.83900905,0.688884842,-2.805485489,5.328479361,-1.739609668,4.602997047,0.966177997,-1.792750352,1.175023425,-3.007359997,61.39357894,0.967398223,-1.758056544,1.191610575,-2.719741688,58.49431324,0.768331167,-2.889592136,5.158546752,-1.847257065,5.029441009,0.960779046,-1.798006582,1.238753241,-2.131155294,52.28000533,0.924742276,-1.438648006,1.078241232,-1.017081851,20.0134717,0.811817409,-2.025790679,2.517492349,-0.588688151,4.800540346,0.914325031,-1.424494128,1.111359858,-0.698458533,18.79408741,0.684876337
AgPrTl2O6,3.43235701,-8.489207305,0,1,4,1,1.53,1.62,0.636418832,1.057539683,0.851851852,1.057539683,-1.91,-1.82,31.6,1.085,86.4,-0.6,2.694,53.515948,1.237166667,-0.9145767,0.996205369,-18.61832202,3.144149885,-0.585204539,63.60808035,0.672147085,-2.729981052,5.175269641,-1.831311217,4.796375722,0.916522976,-1.35658955,0.998375993,-3.491083421,67.6257865,0.910927227,-1.336063653,0.996182884,-3.501113362,67.89186922,0.762787582,-2.820422312,5.010428524,-1.951091651,5.21945984,0.926190811,-1.392228868,0.986482382,-3.650189911,71.4500505,0.8138229,-0.956492529,0.983316175,-1.017719853,16.27873065,0.850120892,-2.047976365,2.04282592,-1.072794942,5.677310354,0.810119918,-0.95657963,0.986961646,-0.97302758,16.09334375,0.685311047
Ce2Ga2O6,2.31966701,-2.783539305,0,1,6,3,1.12,1.81,0.819123697,0.603174603,0.857142857,0.603174603,-2.32,-1.63,22.6,0.99,83.2,0,2.65,8.015948,1.124,-0.6152158,0.999834012,-34.31781092,5.008489246,5.411702124,31.08275049,0.99802115,-7.297050201,5.942368058,-1.25588951,2.907500054,0.985422875,-5.09416803,2.034319571,-3.969788389,36.46648759,0.983869147,-5.087241982,2.030390717,-3.969557413,36.84358029,0.998653333,-7.351078377,5.852766996,-1.309730694,3.027466626,0.984261503,-5.11678411,2.033211696,-3.964005265,36.6895973,0.998162525,-4.388540321,1.511172644,-3.566045344,38.50263764,0.99626683,-5.568297478,2.342332432,-0.828915381,5.303216036,0.997830202,-4.381913309,1.527180193,-3.41222699,37.03636018,0.732046645
SrPrGa2O6,4.14508301,-1.458868305,0,1,5,3,1.04,1.81,0.857629512,0.603174603,0.944444444,0.603174603,-2.4,-1.63,20.7,1.005,81.4,-0.1,2.634,10.615948,1.146,-0.7463992,0.998884207,-33.01642687,5.155918592,5.668066382,34.61847296,0.897383238,-4.698736668,5.944057074,-1.251330247,2.905579266,0.955086025,-2.356051896,1.944390222,-3.07583611,36.33229501,0.953095447,-2.302601266,2.020753562,-2.471894774,32.34326709,0.908825176,-4.744940311,5.858208905,-1.302700868,3.026103202,0.946510889,-2.291694139,2.092687042,-2.000207275,29.17201126,0.877908532,-1.623326894,1.54920423,-2.342668974,28.48877325,0.917455668,-2.904412303,2.414001432,-0.518200292,5.445308893,0.865570495,-1.60390263,1.588916699,-2.011114381,26.47348513,0.717403512
